num_registro,nombre,estado,formulado,titular,composicion,cultivo,agente,dosis_min,dosis_max,unidad_dosis,plazo_seguridad,volumen_caldo,fecha_caducidad
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Chalote,"Mildiu de la cebolla, Peronospora destructor",0.15,0.5,%,3,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Chalote,"Mancha púrpura de la hoja de la cebolla, Alternaria porri",0.15,0.5,%,3,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Chalote,Colletotrichum spp.,0.15,0.5,%,3,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Chalote,Bacteriosis,0.15,0.5,%,3,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Tomate,Bacteriosis,0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Tomate,"Alternaria de las solanáceas, Alternaria solani",0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Tomate,"Mildiu de la patata y el tomate, Phytophthora infestans",0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Tomate,"Antracnosis del tomate, Colletotrichum coccodes",0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Pimiento,"Alternaria de las solanáceas, Alternaria solani",0.15,0.3,%,14,"Uso profesional aire libre e invernadero: 500-1.000 l/haUso profesional invernadero mediante carretilla: 500-800 l/haUso no profesional: 50-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Berenjena,"Alternaria de las solanáceas, Alternaria solani",0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Berenjena,Bacteriosis,0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Berenjena,"Mildiu de la patata y el tomate, Phytophthora infestans",0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Berenjena,"Antracnosis del tomate, Colletotrichum coccodes",0.15,0.5,%,10 DÍAS (AIRE LIBRE) 3 DÍAS (INVERNADERO),"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel comestible,"Antracnosis, niebla del melón, Colletotrichum orbiculare",0.15,0.27,%,3,"Uso profesional aire libre e invernadero mediante lanza o pistola: 555-1.000 l/haUso profesional en invernadero mediante carretilla: 555-800 l/haUso no profesional: 55-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel comestible,"Tizón de las hojas de las cucurbitáceas, Alternaria cucumerina",0.15,0.27,%,3,"Uso profesional aire libre e invernadero mediante lanza o pistola: 555-1.000 l/haUso profesional en invernadero mediante carretilla: 555-800 l/haUso no profesional: 55-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel comestible,"Mildiu de las cucurbitáceas, Pseudoperonospora cubensis",0.15,0.27,%,3,"Uso profesional aire libre e invernadero mediante lanza o pistola: 555-1.000 l/haUso profesional en invernadero mediante carretilla: 555-800 l/haUso no profesional: 55-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel comestible,Bacteriosis,0.15,0.27,%,3,"Uso profesional aire libre e invernadero mediante lanza o pistola: 555-1.000 l/haUso profesional en invernadero mediante carretilla: 555-800 l/haUso no profesional: 55-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel comestible,"Alternaria del pepino, Alternaria pluriseptata",0.15,0.27,%,3,"Uso profesional aire libre e invernadero mediante lanza o pistola: 555-1.000 l/haUso profesional en invernadero mediante carretilla: 555-800 l/haUso no profesional: 55-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel no comestible,"Alternaria del pepino, Alternaria pluriseptata",0.15,0.3,%,7,"Uso profesional: 500-1.000 l/haUso no profesional: 50-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel no comestible,Bacteriosis,0.15,0.3,%,7,"Uso profesional: 500-1.000 l/haUso no profesional: 50-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel no comestible,"Mildiu de las cucurbitáceas, Pseudoperonospora cubensis",0.15,0.3,%,7,"Uso profesional: 500-1.000 l/haUso no profesional: 50-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel no comestible,"Tizón de las hojas de las cucurbitáceas, Alternaria cucumerina",0.15,0.3,%,7,"Uso profesional: 500-1.000 l/haUso no profesional: 50-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Cucurbitáceas de piel no comestible,"Antracnosis, niebla del melón, Colletotrichum orbiculare",0.15,0.3,%,7,"Uso profesional: 500-1.000 l/haUso no profesional: 50-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Brécol,"Mildiu de las crucíferas, Hyaloperonospora parasitica",0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Brécol,"Mancha negra, tizón de las crucíferas, Alternaria brassicae",0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Brécol,Colletotrichum spp.,0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Brécol,Bacteriosis,0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Coliflor,Bacteriosis,0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Coliflor,"Mancha negra, tizón de las crucíferas, Alternaria brassicae",0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Coliflor,Colletotrichum spp.,0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Coliflor,"Mildiu de las crucíferas, Hyaloperonospora parasitica",0.15,0.5,%,14,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Lechuga y similares,"Mildiu de la lechuga, Bremia lactucae",0.15,0.5,%,7,"Uso profesional aire libre e invernadero: 400-1.000 l/haUso profesional invernadero carretilla: 400-800 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Lechuga y similares,Bacteriosis,0.15,0.5,%,7,"Uso profesional aire libre e invernadero: 400-1.000 l/haUso profesional invernadero carretilla: 400-800 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Lechuga y similares,Alternaria spp.,0.15,0.5,%,7,"Uso profesional aire libre e invernadero: 400-1.000 l/haUso profesional invernadero carretilla: 400-800 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Lechuga y similares,"Antracnosis, Microdochium panattonianum",0.15,0.5,%,7,"Uso profesional aire libre e invernadero: 400-1.000 l/haUso profesional invernadero carretilla: 400-800 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Leguminosas verdes (frescas),Alternaria spp.,0.15,0.5,%,3,"Uso profesional aire libre: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Leguminosas verdes (frescas),Bacteriosis,0.15,0.5,%,3,"Uso profesional aire libre: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Leguminosas verdes (frescas),"Antracnosis del haba, Colletotrichum lindemuthianum",0.15,0.5,%,3,"Uso profesional aire libre: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Leguminosas verdes (frescas),"Mildiu del guisante, Peronospora viciae",0.15,0.5,%,3,"Uso profesional aire libre: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Leguminosas verdes (frescas),"Mildiu de la judía, Phytophthora phaseoli",0.15,0.5,%,3,"Uso profesional aire libre: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Alcachofa,"Mildiu de la lechuga, Bremia lactucae",0.15,0.2,%,7,"Uso profesional: 750-1.000 l/haUso no profesional: 75-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Alcachofa,Phytophthora spp.,0.15,0.2,%,7,"Uso profesional: 750-1.000 l/haUso no profesional: 75-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Alcachofa,Bacteriosis,0.15,0.2,%,7,"Uso profesional: 750-1.000 l/haUso no profesional: 75-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Alcachofa,Alternaria spp.,0.15,0.2,%,7,"Uso profesional: 750-1.000 l/haUso no profesional: 75-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Alcachofa,"Ascoquitosis de la alcachofa, Boeremia exigua var.exigua",0.15,0.2,%,7,"Uso profesional: 750-1.000 l/haUso no profesional: 75-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Fresal,"Antracnosis del fresón, Colletotrichum acutatum",0.15,0.5,%,7,"Uso profesional aire libre e invernadero: 400-1.000 l/haUso profesional invernadero carretilla: 400-800 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Ornamentales herbáceas,"Royas, Pucciniaceae",0.15,0.5,%,NP,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Ornamentales herbáceas,Peronosporaceae,0.15,0.5,%,NP,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Palmáceas,Peronosporaceae,0.15,0.5,%,NP,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15314,CUPRAFOR 50,Vigente,OXICLORURO DE COBRE 50% (EXPR. EN CU) [WP] P/P,"ALINTRA, S.A.",OXICLORURO DE COBRE 50.0% (EXPR. EN CU),Palmáceas,"Royas, Pucciniaceae",0.15,0.5,%,NP,"Uso profesional: 400-1.000 l/haUso no profesional: 40-100 ml/m2",2027/06/30
15319,CITROSOL A IMAD 3,Vigente,"IMAZALIL 0,3% [EW] P/V",PRODUCTOS CITROSOL S.A.,IMAZALIL 0.3%,Frutos cítricos,Retraso maduración en productos recolectados,1.0,0.0,l/Tm,NO PROCEDE,Sin diluir,2027/05/31
15319,CITROSOL A IMAD 3,Vigente,"IMAZALIL 0,3% [EW] P/V",PRODUCTOS CITROSOL S.A.,IMAZALIL 0.3%,Frutos cítricos,Aumento peso del fruto,1.0,0.0,l/Tm,NO PROCEDE,Sin diluir,2027/05/31
15319,CITROSOL A IMAD 3,Vigente,"IMAZALIL 0,3% [EW] P/V",PRODUCTOS CITROSOL S.A.,IMAZALIL 0.3%,Frutos cítricos,Diplodia spp.,1.0,0.0,l/Tm,NO PROCEDE,Sin diluir,2027/05/31
15319,CITROSOL A IMAD 3,Vigente,"IMAZALIL 0,3% [EW] P/V",PRODUCTOS CITROSOL S.A.,IMAZALIL 0.3%,Frutos cítricos,"Penicilium, Penicillium spp.",1.0,0.0,l/Tm,NO PROCEDE,Sin diluir,2027/05/31
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Trigo,Dicotiledóneas anuales,0.125,0.0,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Trigo,Monocotiledóneas anuales,0.125,0.0,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Cebada,Dicotiledóneas anuales,0.125,0.0,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Cebada,Monocotiledóneas anuales,0.125,0.0,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Patata,Dicotiledóneas anuales,0.3,0.9,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Patata,Monocotiledóneas anuales,0.3,0.9,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Tomate,Monocotiledóneas anuales,0.3,0.9,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Tomate,Dicotiledóneas anuales,0.3,0.9,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Espárrago,Dicotiledóneas anuales,0.6,0.89,l/ha,NP,,
15325,SENCOR LIQUID,Cancelado,METRIBUZINA 60% [SC] P/V,"BAYER CROPSCIENCE, S.L. (Barcelona)",Metribuzina 60.0%,Espárrago,Monocotiledóneas anuales,0.6,0.89,l/ha,NP,,
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Cítricos,"Dicotiledóneas, malas hierbas de hoja ancha",1.5,2.5,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Olivo,"Dicotiledóneas, malas hierbas de hoja ancha",2.0,3.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Frutales de pepita,"Dicotiledóneas, malas hierbas de hoja ancha",3.0,0.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Maíz,"Dicotiledóneas, malas hierbas de hoja ancha",1.5,2.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Trigo,"Dicotiledóneas, malas hierbas de hoja ancha",1.5,3.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Cebada,"Dicotiledóneas, malas hierbas de hoja ancha",1.5,3.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Avena,"Dicotiledóneas, malas hierbas de hoja ancha",1.5,3.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Centeno,"Dicotiledóneas, malas hierbas de hoja ancha",1.5,3.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Triticale,"Dicotiledóneas, malas hierbas de hoja ancha",1.5,3.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Arroz,"Dicotiledóneas, malas hierbas de hoja ancha",1.25,0.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Pastizales,"Dicotiledóneas, malas hierbas de hoja ancha",3.0,0.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Áreas no cultivadas  (agrícolas y forestales),"Dicotiledóneas, malas hierbas de hoja ancha",3.0,0.0,l/ha,NP,,2026/08/15
15432,MCPA 40 VALLES,Vigente,MCPA 40% (SAL POTÁSICA) [SL] P/V,NUFARM ESPAÑA S.A.,MCPA 40.0%,Áreas no cultivadas  (no agrícolas ni forestales),"Dicotiledóneas, malas hierbas de hoja ancha",3.0,0.0,l/ha,NP,,2026/08/15
15442,CLORTOLURON 50 AN,Vigente,CLORTOLURON 50% [SC] P/V,ADAMA Agriculture España S.A.,CLORTOLURON 50.0%,Trigo,Dicotiledóneas anuales,3.0,3.6,l/ha,NP,,2026/08/15
15442,CLORTOLURON 50 AN,Vigente,CLORTOLURON 50% [SC] P/V,ADAMA Agriculture España S.A.,CLORTOLURON 50.0%,Trigo,Monocotiledóneas anuales,3.0,3.6,l/ha,NP,,2026/08/15
15442,CLORTOLURON 50 AN,Vigente,CLORTOLURON 50% [SC] P/V,ADAMA Agriculture España S.A.,CLORTOLURON 50.0%,Cebada,Monocotiledóneas anuales,3.0,3.6,l/ha,NP,,2026/08/15
15442,CLORTOLURON 50 AN,Vigente,CLORTOLURON 50% [SC] P/V,ADAMA Agriculture España S.A.,CLORTOLURON 50.0%,Cebada,Dicotiledóneas anuales,3.0,3.6,l/ha,NP,,2026/08/15
15442,CLORTOLURON 50 AN,Vigente,CLORTOLURON 50% [SC] P/V,ADAMA Agriculture España S.A.,CLORTOLURON 50.0%,Triticale,Dicotiledóneas anuales,3.0,3.6,l/ha,NP,,2026/08/15
15442,CLORTOLURON 50 AN,Vigente,CLORTOLURON 50% [SC] P/V,ADAMA Agriculture España S.A.,CLORTOLURON 50.0%,Triticale,Monocotiledóneas anuales,3.0,3.6,l/ha,NP,,2026/08/15
15454,COTTONEX 50 SC,Vigente,FLUOMETURON 50% [SC] P/V,ADAMA Agriculture España S.A.,Fluometuron 50.0%,Algodonero,Dicotiledóneas anuales,0.0,0.0,(ver nota),NO PROCEDE,,2030/01/15
